x,y,z,tke
0.47360131,0.07595516,0.005,0.3522242
0.46348321,0.077073485,0.005,0.36621931
0.45425582,0.078365609,0.005,0.386527
0.45762151,0.077226788,0.005,0.37607738
0.47954521,0.071654961,0.005,0.33266389
0.48653492,0.071461678,0.005,0.33135012
0.49085334,0.068182185,0.005,0.34702808
0.44959688,0.079923488,0.005,0.3750971
0.47548214,0.072296076,0.005,0.33714703
0.47500804,0.072596967,0.005,0.33708996
0.46682668,0.075858206,0.005,0.35708103
0.49692541,0.064038031,0.005,0.33873355
0.49172276,0.065317333,0.005,0.3291198
0.5849697,0.07900957,0.005,0.86183792
0.56840473,0.076678298,0.005,0.99305111
0.57122105,0.076629408,0.005,0.97403151
0.56489944,0.073469177,0.005,0.95319754
0.56050605,0.071738273,0.005,0.96781737
0.52233452,0.064889371,0.005,0.32072255
0.53233099,0.068081215,0.005,0.36970806
0.55176896,0.069293037,0.005,0.43300667
0.54638404,0.068018988,0.005,0.46939224
0.53895146,0.068200201,0.005,0.35960752
0.53664923,0.067016207,0.005,0.3523204
0.50782639,0.064290598,0.005,0.3237018
0.50578445,0.06074388,0.005,0.35350335
0.50218433,0.063019283,0.005,0.34366471
0.52505219,0.063684992,0.005,0.33016974
0.51922995,0.063613974,0.005,0.31777638
0.51371652,0.062467743,0.005,0.35452542
0.49915981,0.061424743,0.005,0.32146543
0.36883667,0.30511865,0.005,0.1933753
0.36738411,0.30626711,0.005,0.17931223
0.36151829,0.30712286,0.005,0.21376708
0.38411593,0.2081416,0.005,0.44831479
0.38752842,0.21169819,0.005,0.44108272
0.38259718,0.21153067,0.005,0.41736475
0.39045626,0.21568814,0.005,0.38537687
0.68989807,0.19884045,0.005,0.30374473
0.69690615,0.21061476,0.005,0.27549192
0.6636132,0.15271589,0.005,0.33900803
0.66680986,0.15974633,0.005,0.34577492
0.66756779,0.14840186,0.005,0.35403731
0.66908503,0.16291595,0.005,0.32901224
0.6708867,0.17086673,0.005,0.24352366
0.67797393,0.17325349,0.005,0.32328191
0.70140362,0.20587891,0.005,0.26677945
0.70896441,0.20777814,0.005,0.32656825
0.68015015,0.17812209,0.005,0.27900016
0.68638682,0.19139846,0.005,0.28947398
0.69032091,0.19576538,0.005,0.28626078
0.69773918,0.20113003,0.005,0.24631946
0.68229151,0.18674041,0.005,0.29373428
0.66241717,0.1285069,0.005,0.59171712
0.66722417,0.13420151,0.005,0.66192216
0.66782141,0.14330332,0.005,0.41931579
0.47447589,0.1917253,0.005,0.43215451
0.46503314,0.21235316,0.005,0.38845295
0.47299656,0.21692967,0.005,0.28954843
0.46462846,0.22738184,0.005,0.21520847
0.45899114,0.22645228,0.005,0.22693878
0.46159396,0.22499584,0.005,0.22258838
0.43191877,0.23926651,0.005,0.23095487
0.41107515,0.21420555,0.005,0.47999465
0.41705287,0.2144057,0.005,0.42918542
0.42269501,0.22069533,0.005,0.31732461
0.41714749,0.22128052,0.005,0.29934123
0.41014233,0.21841377,0.005,0.36208981
0.42457789,0.2242433,0.005,0.27606407
0.42923048,0.23075946,0.005,0.23997088
0.41972151,0.22563548,0.005,0.28459018
0.42270175,0.2361937,0.005,0.25346193
0.41730738,0.22453909,0.005,0.27775997
0.40599328,0.22529961,0.005,0.27907133
0.40551659,0.21481989,0.005,0.42142355
0.40315548,0.22385465,0.005,0.27706397
0.39707649,0.22212309,0.005,0.30146062
0.41757452,0.23931962,0.005,0.24004869
0.42067716,0.24372898,0.005,0.23217778
0.42446384,0.24364872,0.005,0.22634831
0.41586542,0.25068605,0.005,0.21828757
0.41114235,0.25260016,0.005,0.22900005
0.41142783,0.23133634,0.005,0.27837574
0.41332123,0.23994939,0.005,0.23946132
0.39953211,0.29073724,0.005,0.31778592
0.41288528,0.25854775,0.005,0.22667614
0.40730542,0.23039979,0.005,0.26810977
0.40656248,0.24360906,0.005,0.24668564
0.40289304,0.23026705,0.005,0.26926073
0.39358363,0.22080962,0.005,0.30665091
0.40262565,0.23157406,0.005,0.25670433
0.40816504,0.25520825,0.005,0.22273462
0.41079178,0.26439956,0.005,0.25411549
0.41003963,0.26593515,0.005,0.3027156
0.40349433,0.27808949,0.005,0.26686081
0.40608081,0.26995024,0.005,0.25641736
0.4049741,0.27523383,0.005,0.32894236
0.39513183,0.22581275,0.005,0.28630877
0.38510165,0.29625842,0.005,0.14446235
0.39110199,0.28968239,0.005,0.28388146
0.39765465,0.28822991,0.005,0.30649912
0.39947069,0.2828505,0.005,0.31208879
0.37292716,0.3080174,0.005,0.29168957
0.39770177,0.29323709,0.005,0.27138692
0.39439094,0.2941342,0.005,0.22080834
0.38870564,0.29888961,0.005,0.14707802
0.38031232,0.31136751,0.005,0.30697381
0.37689745,0.30804616,0.005,0.27435273
0.37253103,0.30454147,0.005,0.26562789
0.37725911,0.30379227,0.005,0.23245808
0.38273826,0.2969501,0.005,0.1988375
0.39801526,0.30021524,0.005,0.36026606
0.39868701,0.30221832,0.005,0.4067803
0.38936433,0.30625263,0.005,0.23357905
0.39737377,0.30432257,0.005,0.37580526
0.46861926,0.32901329,0.005,0.068133675
0.46757174,0.32603535,0.005,0.086393319
0.46543106,0.33850083,0.005,0.053188663
0.45662156,0.3501465,0.005,0.039649926
0.45622283,0.34241894,0.005,0.05934263
0.46538249,0.33392707,0.005,0.057755779
0.46122205,0.33792779,0.005,0.066660114
0.45975149,0.33042279,0.005,0.077837445
0.45569754,0.35625759,0.005,0.068956122
0.50141531,0.3120749,0.005,0.080713324
0.53070521,0.3136014,0.005,0.060003974
0.52068591,0.31220433,0.005,0.059351817
0.4926852,0.319545,0.005,0.080705784
0.49692678,0.31756306,0.005,0.069258384
0.47224495,0.32783332,0.005,0.060629029
0.47805843,0.3251375,0.005,0.071031108
0.4814826,0.32362184,0.005,0.068567514
0.48898163,0.32343227,0.005,0.077987127
0.48410404,0.32561138,0.005,0.061117325
0.48033586,0.33137894,0.005,0.06349349
0.48588309,0.33059585,0.005,0.073664479
0.44995156,0.35054246,0.005,0.083300143
0.45157063,0.35377166,0.005,0.089592375
0.51168323,0.3077935,0.005,0.064293645
0.51832885,0.30789334,0.005,0.073092334
0.50777704,0.31546131,0.005,0.046837986
0.52174848,0.30327657,0.005,0.092119493
0.44750306,0.35237816,0.005,0.10629799
0.4491221,0.35560736,0.005,0.096198007
0.54127961,0.29750013,0.005,0.096099302
0.52658206,0.30652967,0.005,0.12620082
0.53190011,0.30807176,0.005,0.09743955
0.54219574,0.30545548,0.005,0.10556438
0.56467003,0.30924174,0.005,0.11217596
0.55674475,0.31311375,0.005,0.11272795
0.55711979,0.29769918,0.005,0.083925933
0.55234522,0.30857992,0.005,0.09409532
0.54914373,0.29363731,0.005,0.088946499
0.56216598,0.29775268,0.005,0.088832833
0.54281342,0.31364992,0.005,0.11430702
0.56559008,0.30593768,0.005,0.11089489
0.62030101,0.082447842,0.005,0.55511475
0.62990397,0.085961439,0.005,0.80434334
0.64328724,0.091531493,0.005,0.59988153
0.63345605,0.087899409,0.005,0.91319174
0.6513738,0.098399885,0.005,0.78486639
0.66162914,0.11644582,0.005,0.85631818
0.65524644,0.10951326,0.005,0.60188645
0.66958332,0.12192307,0.005,0.59975076
0.59182864,0.080942288,0.005,0.81208843
0.60460442,0.083060935,0.005,0.80631644
0.5879854,0.078408033,0.005,0.74233437
0.57866567,0.079265617,0.005,1.0360997
0.61136448,0.08068338,0.005,0.73049456
0.47063363,0.074710816,0.005,0.3536056
0.46074247,0.075959653,0.005,0.36602637
0.45340437,0.076835781,0.005,0.37648445
0.45667887,0.074537016,0.005,0.36576268
0.48002791,0.069309063,0.005,0.34226948
0.48728621,0.067840427,0.005,0.34797382
0.45018497,0.079268746,0.005,0.36605591
0.44635901,0.079702631,0.005,0.3882724
0.47704408,0.069420688,0.005,0.35585251
0.47458804,0.07230828,0.005,0.34615946
0.47830692,0.066027947,0.005,0.34926778
0.47051647,0.072147518,0.005,0.35054603
0.46572384,0.072545685,0.005,0.35015452
0.4928346,0.062193979,0.005,0.34937075
0.48872438,0.064795472,0.005,0.31512868
0.58409256,0.075210229,0.005,0.86628765
0.57430643,0.076909542,0.005,1.0888348
0.5686205,0.071292229,0.005,0.64482665
0.56745911,0.070752561,0.005,0.66487223
0.56062835,0.069537982,0.005,0.78287679
0.53119689,0.064377666,0.005,0.35926491
0.55571991,0.066317841,0.005,0.56844777
0.54787856,0.063264221,0.005,0.51122028
0.54136223,0.066641681,0.005,0.32934275
0.53476089,0.062543117,0.005,0.36191875
0.50962436,0.061221965,0.005,0.3429524
0.52800959,0.062465936,0.005,0.31466198
0.50433397,0.059887704,0.005,0.34519714
0.52388722,0.059152514,0.005,0.33728248
0.51724613,0.060353559,0.005,0.33221748
0.49881253,0.058264021,0.005,0.30509475
0.36975133,0.3009187,0.005,0.23250046
0.37287402,0.29492518,0.005,0.16910595
0.37077478,0.29632041,0.005,0.20041475
0.36221883,0.30418888,0.005,0.18273427
0.35735378,0.30198169,0.005,0.14607786
0.37767929,0.2063517,0.005,0.41590154
0.3817201,0.20779903,0.005,0.51876277
0.3871839,0.2143652,0.005,0.41417724
0.38126779,0.21276973,0.005,0.42890581
0.38796687,0.21998918,0.005,0.33140129
0.37490103,0.20333441,0.005,0.47156838
0.37695602,0.20403157,0.005,0.52942342
0.37354934,0.20535621,0.005,0.47312212
0.37137651,0.20283647,0.005,0.36727512
0.37558714,0.20773686,0.005,0.40272906
0.66735584,0.15664059,0.005,0.34978008
0.6714642,0.15185277,0.005,0.36388561
0.67357254,0.16560067,0.005,0.30062976
0.67808801,0.16916192,0.005,0.30828306
0.70550156,0.20068443,0.005,0.37306741
0.68486971,0.17645083,0.005,0.32274109
0.68223834,0.18341273,0.005,0.28742456
0.69016123,0.18741222,0.005,0.29453474
0.69681668,0.19577372,0.005,0.29160416
0.6951223,0.19006306,0.005,0.28104669
0.66713899,0.13087757,0.005,0.70406085
0.67071509,0.13932306,0.005,0.56703997
0.41447714,0.21528752,0.005,0.39784634
0.41358143,0.21990447,0.005,0.31877941
0.42550433,0.22877765,0.005,0.25279176
0.42124316,0.2309671,0.005,0.25421658
0.41449228,0.22783738,0.005,0.26477408
0.40881732,0.22605161,0.005,0.26176605
0.4003593,0.22486222,0.005,0.28127745
0.41682768,0.23478253,0.005,0.23385529
0.41732541,0.24458177,0.005,0.22358499
0.41515183,0.24784546,0.005,0.21528767
0.40893018,0.24826756,0.005,0.22371225
0.41211969,0.23532172,0.005,0.23921892
0.40964693,0.24196659,0.005,0.23293187
0.40999031,0.25871444,0.005,0.22565317
0.40614307,0.23506397,0.005,0.23739496
0.4062728,0.25118652,0.005,0.21304177
0.40424326,0.24294172,0.005,0.23965544
0.40347838,0.23667368,0.005,0.23972677
0.39917475,0.22836685,0.005,0.27015704
0.38996068,0.22317439,0.005,0.29628465
0.39970201,0.2341111,0.005,0.24063233
0.40559551,0.25762072,0.005,0.22573119
0.40784213,0.26112986,0.005,0.22930123
0.40544575,0.26712051,0.005,0.24205327
0.39692143,0.2785832,0.005,0.23181084
0.39870512,0.27709281,0.005,0.22266756
0.40330002,0.27290821,0.005,0.26324677
0.38525733,0.28418729,0.005,0.32531044
0.39246166,0.22635017,0.005,0.27190053
0.3877635,0.29266754,0.005,0.17138022
0.38806248,0.28710186,0.005,0.36907858
0.39589879,0.28469285,0.005,0.33959016
0.39082062,0.29502222,0.005,0.15939899
0.38663706,0.30361083,0.005,0.20167251
0.38114628,0.30782625,0.005,0.32178271
0.37299764,0.30094647,0.005,0.27938145
0.38057441,0.30071789,0.005,0.23304574
0.37788731,0.2954779,0.005,0.23453756
0.46870765,0.33323073,0.005,0.066089511
0.46742812,0.34094107,0.005,0.0571215
0.46077812,0.35100877,0.005,0.072360627
0.46031901,0.34276077,0.005,0.071177311
0.46170986,0.33344412,0.005,0.070611849
0.46045616,0.35762969,0.005,0.076070823
0.46557358,0.3512474,0.005,0.061841104
0.47104502,0.36142603,0.005,0.066606142
0.50090498,0.31547046,0.005,0.085058734
0.52542579,0.31281731,0.005,0.083794788
0.51781577,0.31651443,0.005,0.051042374
0.50461328,0.31905687,0.005,0.070840977
0.50044268,0.33298382,0.005,0.044079736
0.50143343,0.32284352,0.005,0.045463376
0.49156752,0.32607719,0.005,0.075184345
0.492201,0.32191131,0.005,0.085258983
0.49866951,0.322009,0.005,0.059223957
0.47575432,0.32952362,0.005,0.06763833
0.48671094,0.32607213,0.005,0.091879345
0.47651026,0.34007034,0.005,0.062939912
0.47875693,0.33530459,0.005,0.073542818
0.48156342,0.35330176,0.005,0.084416568
0.48280802,0.34842071,0.005,0.073199108
0.50069737,0.35170987,0.005,0.060927197
0.49728608,0.33446208,0.005,0.044667739
0.49269941,0.34241423,0.005,0.047900867
0.48916924,0.32836628,0.005,0.091863818
0.4911693,0.33255941,0.005,0.10483136
0.51409745,0.31126988,0.005,0.097137988
0.51253867,0.31643486,0.005,0.069703296
0.54642552,0.30077732,0.005,0.11203504
0.53753698,0.30981529,0.005,0.13710983
0.56136298,0.30857053,0.005,0.1186794
0.55489922,0.30273947,0.005,0.09344589
0.54973203,0.29971781,0.005,0.10165096
0.56330609,0.30326805,0.005,0.10417113
0.54789072,0.31771144,0.005,0.13943492
0.62547874,0.080125742,0.005,0.6915167
0.65009534,0.090235718,0.005,0.71481621
0.64041102,0.085163228,0.005,0.72417432
0.67418671,0.12492016,0.005,0.67005891
0.65480632,0.098859213,0.005,0.83033043
0.66480172,0.11461104,0.005,1.0050918
0.6592856,0.10590978,0.005,0.75740302
0.6721049,0.116963,0.005,0.74405199
0.66563368,0.10282048,0.005,0.53027982
0.5944137,0.076584846,0.005,0.91654354
0.60136062,0.077064291,0.005,0.88774967
0.58942103,0.074147329,0.005,0.80826837
0.58050317,0.077058934,0.005,0.96232313
0.60894847,0.074626692,0.005,0.77073342
0.46075699,0.072687954,0.005,0.35872054
0.4525235,0.074484177,0.005,0.38985536
0.45722529,0.073633291,0.005,0.36030719
0.48258102,0.066425785,0.005,0.34810233
0.44147077,0.080637403,0.005,0.41014799
0.44273368,0.079502307,0.005,0.39358333
0.44926047,0.075549409,0.005,0.39008468
0.44649103,0.076747447,0.005,0.37629583
0.47954223,0.064922959,0.005,0.35715839
0.47538424,0.069331191,0.005,0.35763273
0.47664627,0.065938406,0.005,0.34951568
0.46936652,0.069119342,0.005,0.34179223
0.46460882,0.071199089,0.005,0.35606864
0.49217853,0.060072612,0.005,0.35826361
0.48717251,0.062137742,0.005,0.30567163
0.58236378,0.070520096,0.005,0.7350226
0.57278669,0.07139229,0.005,0.83379209
0.56701088,0.069355421,0.005,0.56367427
0.56383711,0.065569282,0.005,0.62199152
0.55174416,0.061973527,0.005,0.65857476
0.55955476,0.061701518,0.005,0.5517025
0.54317546,0.061833628,0.005,0.36137274
0.53846651,0.060834367,0.005,0.34777498
0.53215343,0.057922672,0.005,0.33630368
0.50994998,0.058243882,0.005,0.28680357
0.5278312,0.057970539,0.005,0.32682136
0.50360042,0.05672805,0.005,0.33477262
0.51529199,0.057169449,0.005,0.2693907
0.52180171,0.058251306,0.005,0.32434025
0.49506736,0.056283046,0.005,0.32026491
0.36634699,0.29989919,0.005,0.27490953
0.37374982,0.29081643,0.005,0.240713
0.3676959,0.29309514,0.005,0.26576045
0.380963,0.28944382,0.005,0.30039987
0.37840235,0.29160094,0.005,0.24158973
0.36290511,0.30098104,0.005,0.20667106
0.35712615,0.30035058,0.005,0.1290945
0.36485457,0.29000065,0.005,0.23645869
0.37920618,0.20845592,0.005,0.49476552
0.38303053,0.21571226,0.005,0.37672511
0.37813348,0.21080709,0.005,0.44615698
0.3852756,0.21941347,0.005,0.3247211
0.37212956,0.20724869,0.005,0.63969493
0.37037027,0.2038002,0.005,0.4486396
0.37554482,0.20895894,0.005,0.41793981
0.67513275,0.14649428,0.005,0.59294194
0.67630607,0.15412571,0.005,0.39616564
0.67732471,0.15886591,0.005,0.32668146
0.68127435,0.16729343,0.005,0.41005224
0.70583725,0.19678146,0.005,0.39349979
0.68858683,0.17441279,0.005,0.40289706
0.68824983,0.1818586,0.005,0.32172796
0.70321488,0.1951381,0.005,0.37789795
0.70019889,0.18803412,0.005,0.3791807
0.66995162,0.12993763,0.005,0.78251553
0.67301518,0.13535698,0.005,0.64869523
0.67455906,0.14358267,0.005,0.64738864
0.67781121,0.13291313,0.005,0.51635826
0.67909497,0.12750126,0.005,0.59668624
0.41218448,0.2242604,0.005,0.25168505
0.41731736,0.23187561,0.005,0.24305293
0.41211581,0.24662225,0.005,0.21526477
0.40801653,0.23738676,0.005,0.22702621
0.37445724,0.28663215,0.005,0.32036385
0.40320739,0.24996479,0.005,0.21761429
0.40083104,0.24540663,0.005,0.23489654
0.40090308,0.23831147,0.005,0.22783728
0.39757356,0.23107822,0.005,0.23446694
0.38585481,0.22504996,0.005,0.27028868
0.39562878,0.23744506,0.005,0.23616318
0.40392771,0.25699583,0.005,0.22027892
0.40506271,0.26358026,0.005,0.22042415
0.40089774,0.26874506,0.005,0.24485908
0.39695635,0.24726816,0.005,0.24396676
0.38071495,0.28481358,0.005,0.33119872
0.3944478,0.27825016,0.005,0.23774798
0.39933747,0.27280968,0.005,0.25080341
0.39002496,0.28114212,0.005,0.24897778
0.38929093,0.2302472,0.005,0.24192409
0.38473144,0.29019341,0.005,0.27231529
0.39207926,0.28397599,0.005,0.30965555
0.38372549,0.30416045,0.005,0.25733507
0.37643918,0.29875946,0.005,0.25624204
0.47086334,0.33507523,0.005,0.063306861
0.47153664,0.34077334,0.005,0.062557705
0.46682137,0.34553427,0.005,0.060664367
0.46174875,0.34518173,0.005,0.068145357
0.46293041,0.36087811,0.005,0.073804803
0.46807188,0.35658288,0.005,0.063808821
0.47613764,0.35729894,0.005,0.083133198
0.52473563,0.31903952,0.005,0.10692262
0.51896203,0.32141775,0.005,0.068703033
0.52020311,0.3275409,0.005,0.051272739
0.50334853,0.33397445,0.005,0.049670808
0.51080167,0.34396949,0.005,0.051312756
0.50726914,0.32320121,0.005,0.10339583
0.50102788,0.32809138,0.005,0.075055994
0.49525797,0.32464522,0.005,0.080850586
0.47379646,0.33317426,0.005,0.071635231
0.479451,0.34415555,0.005,0.077057689
0.4844366,0.33695617,0.005,0.11453215
0.48463106,0.35816517,0.005,0.10006802
0.48769698,0.3454687,0.005,0.10555203
0.50606775,0.34849867,0.005,0.060585026
0.49644065,0.34705088,0.005,0.089956954
0.49503353,0.33777308,0.005,0.056396239
0.4938871,0.32997853,0.005,0.11117844
0.48851648,0.33583426,0.005,0.11026178
0.51050466,0.32187548,0.005,0.097475588
0.56048822,0.30505753,0.005,0.10854884
0.62033749,0.074758269,0.005,0.75856006
0.63194197,0.077974781,0.005,0.6604166
0.64796418,0.082786553,0.005,0.78045207
0.65825242,0.086354829,0.005,0.60540843
0.63845176,0.079511367,0.005,0.57938981
0.66209543,0.091515869,0.005,0.6679244
0.67861503,0.11952383,0.005,0.8566817
0.66484058,0.1118341,0.005,0.90577275
0.66705227,0.096153401,0.005,0.57989037
0.67557555,0.11097208,0.005,0.54529727
0.67164534,0.10634541,0.005,0.63149899
0.61634302,0.072921395,0.005,0.70869291
0.59721357,0.07497035,0.005,0.91011298
0.58968431,0.068734623,0.005,0.58206969
0.57842153,0.071165368,0.005,0.77875334
0.60611719,0.067130186,0.005,0.57203317
0.45985019,0.069126181,0.005,0.35615227
0.45417717,0.070584647,0.005,0.35030618
0.45694998,0.069533244,0.005,0.35712352
0.48395786,0.062757783,0.005,0.31960773
0.4365834,0.07840199,0.005,0.41830745
0.44162315,0.07439588,0.005,0.37421006
0.44808817,0.071387917,0.005,0.38687965
0.44408819,0.073637962,0.005,0.37425789
0.43577275,0.080380112,0.005,0.3881613
0.43960592,0.075030975,0.005,0.38050005
0.43736187,0.076679789,0.005,0.40749395
0.478995,0.063370146,0.005,0.36886108
0.47228917,0.067722045,0.005,0.33697391
0.47518861,0.063038267,0.005,0.33946076
0.46545547,0.067169368,0.005,0.34104973
0.48847583,0.058104217,0.005,0.3375273
0.58490306,0.066564344,0.005,0.58645707
0.57174486,0.066788889,0.005,0.78340983
0.56714565,0.064480342,0.005,0.60668874
0.55513585,0.057749774,0.005,0.57235771
0.54528159,0.056479827,0.005,0.34531814
0.54019552,0.055806633,0.005,0.34763697
0.53463632,0.05576745,0.005,0.3372694
0.5078246,0.056209926,0.005,0.2727997
0.51262915,0.056578089,0.005,0.26703641
0.52657074,0.054254431,0.005,0.28166953
0.50234669,0.05265598,0.005,0.32492235
0.52060342,0.054826044,0.005,0.28580442
0.49861059,0.051932141,0.005,0.29776886
0.49085987,0.054595154,0.005,0.27228409
0.44915006,0.067874715,0.005,0.33369264
0.36570099,0.29562643,0.005,0.32158509
0.36967042,0.29031917,0.005,0.37911665
0.36276507,0.29292685,0.005,0.33499518
0.35952327,0.29762632,0.005,0.20048474
0.35577652,0.29962859,0.005,0.09178111
0.3645153,0.28832233,0.005,0.29227996
0.36594066,0.28731072,0.005,0.27534205
0.37989053,0.21763213,0.005,0.3536301
0.37570372,0.21365012,0.005,0.48546022
0.38202482,0.22184126,0.005,0.3004609
0.369306,0.20325553,0.005,0.47864777
0.37207416,0.21056972,0.005,0.56749266
0.36954588,0.20700817,0.005,0.55453795
0.37337211,0.21239212,0.005,0.47015867
0.69392449,0.17122702,0.005,0.38990891
0.70693731,0.18489261,0.005,0.38724044
0.70242053,0.17294401,0.005,0.42545566
0.6805281,0.14883013,0.005,0.49986497
0.68325382,0.15937397,0.005,0.42935026
0.68989474,0.15994476,0.005,0.42519879
0.68373221,0.16931117,0.005,0.46713269
0.69375253,0.1797462,0.005,0.39876825
0.69662672,0.18105777,0.005,0.45075217
0.68355131,0.14266469,0.005,0.47333083
0.67617732,0.14112225,0.005,0.70764017
0.68133223,0.13741016,0.005,0.57224125
0.69909924,0.15000753,0.005,0.48527887
0.68447936,0.12336428,0.005,0.66737503
0.37002277,0.28686351,0.005,0.34214854
0.37649035,0.28493044,0.005,0.28114915
0.40033543,0.25218469,0.005,0.21771114
0.39901772,0.24226974,0.005,0.21768737
0.39330766,0.23211546,0.005,0.23704351
0.38514259,0.2279201,0.005,0.24281782
0.39475507,0.2419059,0.005,0.22161511
0.39087489,0.23598243,0.005,0.23666914
0.40073076,0.25819001,0.005,0.21726924
0.40229592,0.26255634,0.005,0.21258852
0.39914739,0.26729393,0.005,0.23530248
0.39445564,0.24595463,0.005,0.2356362
0.38056019,0.2800042,0.005,0.24404937
0.39121759,0.2748307,0.005,0.22741236
0.39509287,0.27197433,0.005,0.21798164
0.38749003,0.278124,0.005,0.21460709
0.38641682,0.23424788,0.005,0.25441715
0.47179857,0.34600881,0.005,0.06814605
0.47338441,0.35218278,0.005,0.074649997
0.47880498,0.36241674,0.005,0.099280335
0.5128749,0.324231,0.005,0.099594362
0.51530695,0.32994229,0.005,0.070436582
0.50860655,0.33132178,0.005,0.080437906
0.50708598,0.3381395,0.005,0.063615762
0.50554651,0.3269107,0.005,0.10569593
0.49700117,0.32861504,0.005,0.10613158
0.47434393,0.34816691,0.005,0.071506917
0.48432609,0.34033498,0.005,0.11683845
0.51328391,0.35340634,0.005,0.11595993
0.51020408,0.35463038,0.005,0.09650521
0.49045932,0.35440734,0.005,0.14991412
0.49123982,0.35093287,0.005,0.13654758
0.50167364,0.34297097,0.005,0.089374885
0.50141495,0.33958039,0.005,0.077226833
0.62859279,0.073039412,0.005,0.71901375
0.64859843,0.079369746,0.005,0.63444227
0.65963554,0.077647574,0.005,0.58214223
0.64195418,0.07499072,0.005,0.61815941
0.67081118,0.085267149,0.005,0.64762115
0.68163866,0.11821941,0.005,0.77444446
0.67516851,0.092594542,0.005,0.62602758
0.6820215,0.11026984,0.005,0.62934732
0.67839962,0.099996202,0.005,0.81027955
0.6888144,0.11208215,0.005,0.49477863
0.61704367,0.069873244,0.005,0.57455975
0.59433049,0.0676594,0.005,0.64478308
0.57780713,0.064288519,0.005,0.58552718
0.61217624,0.062919825,0.005,0.50250733
0.60006303,0.064470686,0.005,0.57652175
0.46206775,0.06622161,0.005,0.32175261
0.45247769,0.06820523,0.005,0.3173888
0.4565284,0.06511905,0.005,0.35458171
0.48189521,0.060055904,0.005,0.33502656
0.42762575,0.081882916,0.005,0.37162891
0.42364195,0.083624147,0.005,0.34814391
0.4317337,0.076065466,0.005,0.39060593
0.44036686,0.069455504,0.005,0.35236323
0.44448882,0.069958881,0.005,0.36725768
0.42975551,0.078777179,0.005,0.37617022
0.4325535,0.080775648,0.005,0.39221087
0.43698347,0.073778704,0.005,0.32744813
0.4457489,0.06708432,0.005,0.28845385
0.47686756,0.060831949,0.005,0.35093567
0.47176671,0.06427604,0.005,0.32113338
0.47343028,0.059640408,0.005,0.33931395
0.46629003,0.063016474,0.005,0.3490347
0.48488912,0.056265283,0.005,0.35217613
0.58409029,0.061534934,0.005,0.52981704
0.57507414,0.063561201,0.005,0.56071281
0.56848019,0.057255965,0.005,0.51489574
0.57539439,0.055479355,0.005,0.42305112
0.55942106,0.05402134,0.005,0.36519167
0.54947001,0.055135567,0.005,0.36754328
0.54086345,0.050404251,0.005,0.27865988
0.53421783,0.050236344,0.005,0.28977245
0.51050371,0.054544136,0.005,0.2473111
0.52808678,0.051129322,0.005,0.26606855
0.50785267,0.051099461,0.005,0.29662007
0.51921296,0.04985312,0.005,0.31168345
0.49631804,0.048803978,0.005,0.25720012
0.49061355,0.051599983,0.005,0.23838356
0.41316462,0.089267157,0.005,0.34542471
0.41901329,0.084969245,0.005,0.3232933
0.44993952,0.063809402,0.005,0.33816409
0.35983983,0.290135,0.005,0.42556131
0.35693738,0.29476783,0.005,0.2507093
0.35408375,0.29556164,0.005,0.1123703
0.36041242,0.28712049,0.005,0.31132391
0.36506027,0.28246078,0.005,0.23469676
0.3764272,0.21711297,0.005,0.37555361
0.37867507,0.22400433,0.005,0.28036195
0.38160631,0.23309755,0.005,0.24152082
0.38063908,0.22859067,0.005,0.2404532
0.36761969,0.20602235,0.005,0.48638976
0.36577842,0.20422702,0.005,0.43581989
0.36951593,0.21197382,0.005,0.44818544
0.37088606,0.21515183,0.005,0.3946054
0.69172484,0.16563743,0.005,0.46798652
0.70543694,0.17882816,0.005,0.46835405
0.70828408,0.16922003,0.005,0.60811281
0.68558508,0.15142812,0.005,0.61665338
0.69476068,0.15507002,0.005,0.58837283
0.68929344,0.14329484,0.005,0.64738214
0.68736202,0.13331161,0.005,0.8029272
0.69628024,0.14410962,0.005,0.5639869
0.70683318,0.15063895,0.005,0.47764999
0.7147007,0.16404015,0.005,0.51858777
0.68808705,0.12911527,0.005,0.8170706
0.69010496,0.11833459,0.005,0.47762507
0.69928408,0.1295463,0.005,0.50645369
0.3694196,0.28286716,0.005,0.25690925
0.37629989,0.27989638,0.005,0.23171841
0.39756903,0.25363377,0.005,0.20963791
0.39003608,0.24030404,0.005,0.21498509
0.39681792,0.25908267,0.005,0.21897407
0.39839941,0.26344618,0.005,0.2117153
0.39391178,0.26788402,0.005,0.22728465
0.39158401,0.24756467,0.005,0.23371574
0.3830435,0.27715367,0.005,0.22302535
0.38679591,0.27135459,0.005,0.23965667
0.37649754,0.27440646,0.005,0.24467885
0.38367882,0.23504634,0.005,0.23968506
0.38127115,0.24472661,0.005,0.23469211
0.51751298,0.33559549,0.005,0.077218033
0.51267201,0.33608082,0.005,0.082016043
0.63627774,0.07121633,0.005,0.61443394
0.62611789,0.068951726,0.005,0.56416196
0.62671477,0.061496794,0.005,0.45738423
0.61964738,0.057907194,0.005,0.45299658
0.65321827,0.072282083,0.005,0.57079303
0.6645782,0.07272777,0.005,0.44465819
0.64681417,0.069285497,0.005,0.49870437
0.67163306,0.08140979,0.005,0.42097506
0.68474275,0.08981467,0.005,0.48467514
0.68172246,0.10185588,0.005,0.82929194
